theta, phi, alpha_t, alpha_p
80.816327,52.462312,0.011843,-0.125286
80.816327,54.271357,0.011350,-0.128262
80.816327,56.080402,0.010846,-0.131111
80.816327,57.889447,0.010332,-0.133829
80.816327,59.698492,0.009807,-0.136413
80.816327,61.507538,0.009272,-0.138862
80.816327,63.316583,0.008728,-0.141172
80.816327,65.125628,0.008176,-0.143342
80.816327,66.934673,0.007615,-0.145368
80.816327,68.743719,0.007047,-0.147250
80.816327,70.552764,0.006471,-0.148985
80.816327,72.361809,0.005890,-0.150571
80.816327,74.170854,0.005302,-0.152007
80.816327,75.979899,0.004709,-0.153292
80.816327,77.788945,0.004111,-0.154424
80.816327,79.597990,0.003509,-0.155402
80.816327,81.407035,0.002904,-0.156225
80.816327,83.216080,0.002296,-0.156893
80.816327,85.025126,0.001686,-0.157404
80.816327,86.834171,0.001073,-0.157758
80.816327,88.643216,0.000460,-0.157955
80.816327,90.452261,-0.000153,-0.157994
80.816327,92.261307,-0.000767,-0.157876
80.816327,94.070352,-0.001380,-0.157600
80.816327,95.879397,-0.001991,-0.157168
80.816327,97.688442,-0.002600,-0.156578
80.816327,99.497487,-0.003207,-0.155833
80.816327,101.306533,-0.003811,-0.154932
80.816327,103.115578,-0.004411,-0.153877
80.816327,104.924623,-0.005006,-0.152669
80.816327,106.733668,-0.005596,-0.151308
80.816327,108.542714,-0.006181,-0.149797
80.816327,110.351759,-0.006760,-0.148136
80.816327,112.160804,-0.007332,-0.146327
80.816327,113.969849,-0.007896,-0.144373
80.816327,115.778894,-0.008453,-0.142275
80.816327,117.587940,-0.009002,-0.140035
80.816327,119.396985,-0.009541,-0.137655
80.816327,121.206030,-0.010071,-0.135138
80.816327,123.015075,-0.010590,-0.132486
80.816327,124.824121,-0.011100,-0.129703
80.816327,126.633166,-0.011598,-0.126790
80.816327,128.442211,-0.012085,-0.123750
80.816327,130.251256,-0.012559,-0.120588
80.816327,132.060302,-0.013021,-0.117305
80.816327,133.869347,-0.013470,-0.113905
80.816327,135.678392,-0.013906,-0.110391
80.816327,137.487437,-0.014328,-0.106768
80.816327,139.296482,-0.014735,-0.103038
80.816327,141.105528,-0.015128,-0.099206
80.816327,142.914573,-0.015506,-0.095274
80.816327,144.723618,-0.015868,-0.091248
80.816327,146.532663,-0.016214,-0.087130
80.816327,148.341709,-0.016545,-0.082926
80.816327,150.150754,-0.016859,-0.078639
80.816327,151.959799,-0.017156,-0.074274
80.816327,153.768844,-0.017435,-0.069834
80.816327,155.577889,-0.017698,-0.065326
80.816327,157.386935,-0.017943,-0.060751
80.816327,159.195980,-0.018170,-0.056117
80.816327,161.005025,-0.018379,-0.051426
80.816327,162.814070,-0.018569,-0.046684
80.816327,164.623116,-0.018741,-0.041896
80.816327,166.432161,-0.018895,-0.037066
80.816327,168.241206,-0.019029,-0.032199
80.816327,170.050251,-0.019145,-0.027300
80.816327,171.859296,-0.019241,-0.022373
80.816327,173.668342,-0.019319,-0.017425
80.816327,175.477387,-0.019377,-0.012459
80.816327,177.286432,-0.019415,-0.007480
80.816327,179.095477,-0.019435,-0.002494
80.816327,180.904523,-0.019435,0.002494
80.816327,182.713568,-0.019415,0.007480
80.816327,184.522613,-0.019377,0.012459
80.816327,186.331658,-0.019319,0.017425
80.816327,188.140704,-0.019241,0.022373
80.816327,189.949749,-0.019145,0.027300
80.816327,191.758794,-0.019029,0.032199
80.816327,193.567839,-0.018895,0.037066
80.816327,195.376884,-0.018741,0.041896
80.816327,197.185930,-0.018569,0.046684
80.816327,198.994975,-0.018379,0.051426
80.816327,200.804020,-0.018170,0.056117
80.816327,202.613065,-0.017943,0.060751
80.816327,204.422111,-0.017698,0.065326
80.816327,206.231156,-0.017435,0.069834
80.816327,208.040201,-0.017156,0.074274
80.816327,209.849246,-0.016859,0.078639
80.816327,211.658291,-0.016545,0.082926
80.816327,213.467337,-0.016214,0.087130
80.816327,215.276382,-0.015868,0.091248
80.816327,217.085427,-0.015506,0.095274
80.816327,218.894472,-0.015128,0.099206
80.816327,220.703518,-0.014735,0.103038
80.816327,222.512563,-0.014328,0.106768
80.816327,224.321608,-0.013906,0.110391
80.816327,226.130653,-0.013470,0.113905
80.816327,227.939698,-0.013021,0.117305
80.816327,229.748744,-0.012559,0.120588
80.816327,231.557789,-0.012085,0.123750
80.816327,233.366834,-0.011598,0.126790
80.816327,235.175879,-0.011100,0.129703
80.816327,236.984925,-0.010590,0.132486
80.816327,238.793970,-0.010071,0.135138
80.816327,240.603015,-0.009541,0.137655
80.816327,242.412060,-0.009002,0.140035
80.816327,244.221106,-0.008453,0.142275
80.816327,246.030151,-0.007896,0.144373
80.816327,247.839196,-0.007332,0.146327
80.816327,249.648241,-0.006760,0.148136
80.816327,251.457286,-0.006181,0.149797
80.816327,253.266332,-0.005596,0.151308
80.816327,255.075377,-0.005006,0.152669
80.816327,256.884422,-0.004411,0.153877
80.816327,258.693467,-0.003811,0.154932
80.816327,260.502513,-0.003207,0.155833
80.816327,262.311558,-0.002600,0.156578
80.816327,264.120603,-0.001991,0.157168
80.816327,265.929648,-0.001380,0.157600
80.816327,267.738693,-0.000767,0.157876
80.816327,269.547739,-0.000153,0.157994
80.816327,271.356784,0.000460,0.157955
80.816327,273.165829,0.001073,0.157758
80.816327,274.974874,0.001686,0.157404
80.816327,276.783920,0.002296,0.156893
80.816327,278.592965,0.002904,0.156225
80.816327,280.402010,0.003509,0.155402
80.816327,282.211055,0.004111,0.154424
80.816327,284.020101,0.004709,0.153292
80.816327,285.829146,0.005302,0.152007
80.816327,287.638191,0.005890,0.150571
80.816327,289.447236,0.006471,0.148985
80.816327,291.256281,0.007047,0.147250
80.816327,293.065327,0.007615,0.145368
80.816327,294.874372,0.008176,0.143342
80.816327,296.683417,0.008728,0.141172
80.816327,298.492462,0.009272,0.138862
80.816327,300.301508,0.009807,0.136413
80.816327,302.110553,0.010332,0.133829
80.816327,303.919598,0.010846,0.131111
80.816327,305.728643,0.011350,0.128262
80.816327,307.537688,0.011843,0.125286
80.816327,309.346734,0.012323,0.122184
80.816327,311.155779,0.012792,0.118961
80.816327,312.964824,0.013247,0.115619
80.816327,314.773869,0.013690,0.112162
80.816327,316.582915,0.014119,0.108593
80.816327,318.391960,0.014533,0.104916
80.816327,320.201005,0.014933,0.101134
80.816327,322.010050,0.015319,0.097252
80.816327,323.819095,0.015689,0.093273
80.816327,325.628141,0.016043,0.089200
80.816327,327.437186,0.016382,0.085039
80.816327,329.246231,0.016704,0.080793
80.816327,331.055276,0.017009,0.076466
80.816327,332.864322,0.017298,0.072063
80.816327,334.673367,0.017569,0.067588
80.816327,336.482412,0.017823,0.063046
80.816327,338.291457,0.018059,0.058441
80.816327,340.100503,0.018277,0.053778
80.816327,341.909548,0.018476,0.049061
80.816327,343.718593,0.018658,0.044296
80.816327,345.527638,0.018820,0.039486
80.816327,347.336683,0.018964,0.034637
80.816327,349.145729,0.019089,0.029753
80.816327,350.954774,0.019195,0.024840
80.816327,352.763819,0.019282,0.019901
80.816327,354.572864,0.019350,0.014943
80.816327,356.381910,0.019398,0.009971
80.816327,358.190955,0.019427,0.004988
80.816327,360.000000,0.019437,0.000000
82.653061,0.000000,0.011834,0.000000
82.653061,1.809045,0.011829,-0.003974
82.653061,3.618090,0.011811,-0.007944
82.653061,5.427136,0.011781,-0.011907
82.653061,7.236181,0.011740,-0.015857
82.653061,9.045226,0.011687,-0.019792
82.653061,10.854271,0.011623,-0.023707
82.653061,12.663317,0.011547,-0.027598
82.653061,14.472362,0.011459,-0.031462
82.653061,16.281407,0.011360,-0.035294
82.653061,18.090452,0.011249,-0.039091
82.653061,19.899497,0.011128,-0.042850
82.653061,21.708543,0.010995,-0.046565
82.653061,23.517588,0.010851,-0.050234
82.653061,25.326633,0.010697,-0.053853
82.653061,27.135678,0.010532,-0.057419
82.653061,28.944724,0.010356,-0.060927
82.653061,30.753769,0.010170,-0.064374
82.653061,32.562814,0.009974,-0.067757
82.653061,34.371859,0.009768,-0.071073
82.653061,36.180905,0.009552,-0.074318
82.653061,37.989950,0.009327,-0.077489
82.653061,39.798995,0.009092,-0.080582
82.653061,41.608040,0.008849,-0.083595
82.653061,43.417085,0.008596,-0.086525
82.653061,45.226131,0.008335,-0.089369
82.653061,47.035176,0.008066,-0.092123
82.653061,48.844221,0.007788,-0.094786
82.653061,50.653266,0.007503,-0.097354
82.653061,52.462312,0.007211,-0.099825
82.653061,54.271357,0.006911,-0.102197
82.653061,56.080402,0.006604,-0.104467
82.653061,57.889447,0.006291,-0.106632
82.653061,59.698492,0.005971,-0.108692
82.653061,61.507538,0.005646,-0.110643
82.653061,63.316583,0.005314,-0.112483
82.653061,65.125628,0.004978,-0.114212
82.653061,66.934673,0.004637,-0.115827
82.653061,68.743719,0.004290,-0.117326
82.653061,70.552764,0.003940,-0.118708
82.653061,72.361809,0.003586,-0.119972
82.653061,74.170854,0.003228,-0.121117
82.653061,75.979899,0.002867,-0.122140
82.653061,77.788945,0.002503,-0.123042
82.653061,79.597990,0.002137,-0.123822
82.653061,81.407035,0.001768,-0.124477
82.653061,83.216080,0.001398,-0.125009
82.653061,85.025126,0.001026,-0.125416
82.653061,86.834171,0.000654,-0.125698
82.653061,88.643216,0.000280,-0.125855
82.653061,90.452261,-0.000093,-0.125887
82.653061,92.261307,-0.000467,-0.125792
82.653061,94.070352,-0.000840,-0.125573
82.653061,95.879397,-0.001212,-0.125228
82.653061,97.688442,-0.001583,-0.124759
82.653061,99.497487,-0.001953,-0.124165
82.653061,101.306533,-0.002320,-0.123447
82.653061,103.115578,-0.002685,-0.122607
82.653061,104.924623,-0.003048,-0.121644
82.653061,106.733668,-0.003407,-0.120559
82.653061,108.542714,-0.003763,-0.119355
82.653061,110.351759,-0.004116,-0.118032
82.653061,112.160804,-0.004464,-0.116591
82.653061,113.969849,-0.004808,-0.115034
82.653061,115.778894,-0.005147,-0.113362
82.653061,117.587940,-0.005481,-0.111577
82.653061,119.396985,-0.005809,-0.109681
82.653061,121.206030,-0.006132,-0.107675
82.653061,123.015075,-0.006448,-0.105563
82.653061,124.824121,-0.006758,-0.103345
82.653061,126.633166,-0.007061,-0.101024
82.653061,128.442211,-0.007358,-0.098602
82.653061,130.251256,-0.007647,-0.096082
82.653061,132.060302,-0.007928,-0.093466
82.653061,133.869347,-0.008201,-0.090757
82.653061,135.678392,-0.008467,-0.087958
82.653061,137.487437,-0.008724,-0.085071
82.653061,139.296482,-0.008972,-0.082099
82.653061,141.105528,-0.009211,-0.079045
82.653061,142.914573,-0.009441,-0.075913
82.653061,144.723618,-0.009661,-0.072704
82.653061,146.532663,-0.009872,-0.069424
82.653061,148.341709,-0.010073,-0.066074
82.653061,150.150754,-0.010264,-0.062658
82.653061,151.959799,-0.010445,-0.059180
82.653061,153.768844,-0.010616,-0.055643
82.653061,155.577889,-0.010776,-0.052050
82.653061,157.386935,-0.010925,-0.048406
82.653061,159.195980,-0.011063,-0.044713
82.653061,161.005025,-0.011190,-0.040976
82.653061,162.814070,-0.011306,-0.037197
82.653061,164.623116,-0.011411,-0.033382
82.653061,166.432161,-0.011504,-0.029533
82.653061,168.241206,-0.011586,-0.025655
82.653061,170.050251,-0.011656,-0.021752
82.653061,171.859296,-0.011715,-0.017827
82.653061,173.668342,-0.011762,-0.013884
82.653061,175.477387,-0.011798,-0.009927
82.653061,177.286432,-0.011821,-0.005960
82.653061,179.095477,-0.011833,-0.001987
82.653061,180.904523,-0.011833,0.001987
82.653061,182.713568,-0.011821,0.005960
82.653061,184.522613,-0.011798,0.009927
82.653061,186.331658,-0.011762,0.013884
82.653061,188.140704,-0.011715,0.017827
82.653061,189.949749,-0.011656,0.021752
82.653061,191.758794,-0.011586,0.025655
82.653061,193.567839,-0.011504,0.029533
82.653061,195.376884,-0.011411,0.033382
82.653061,197.185930,-0.011306,0.037197
82.653061,198.994975,-0.011190,0.040976
82.653061,200.804020,-0.011063,0.044713
82.653061,202.613065,-0.010925,0.048406
82.653061,204.422111,-0.010776,0.052050
82.653061,206.231156,-0.010616,0.055643
82.653061,208.040201,-0.010445,0.059180
82.653061,209.849246,-0.010264,0.062658
82.653061,211.658291,-0.010073,0.066074
82.653061,213.467337,-0.009872,0.069424
82.653061,215.276382,-0.009661,0.072704
82.653061,217.085427,-0.009441,0.075913
82.653061,218.894472,-0.009211,0.079045
82.653061,220.703518,-0.008972,0.082099
82.653061,222.512563,-0.008724,0.085071
82.653061,224.321608,-0.008467,0.087958
82.653061,226.130653,-0.008201,0.090757
82.653061,227.939698,-0.007928,0.093466
82.653061,229.748744,-0.007647,0.096082
82.653061,231.557789,-0.007358,0.098602
82.653061,233.366834,-0.007061,0.101024
82.653061,235.175879,-0.006758,0.103345
82.653061,236.984925,-0.006448,0.105563
82.653061,238.793970,-0.006132,0.107675
82.653061,240.603015,-0.005809,0.109681
82.653061,242.412060,-0.005481,0.111577
82.653061,244.221106,-0.005147,0.113362
82.653061,246.030151,-0.004808,0.115034
82.653061,247.839196,-0.004464,0.116591
82.653061,249.648241,-0.004116,0.118032
82.653061,251.457286,-0.003763,0.119355
82.653061,253.266332,-0.003407,0.120559
82.653061,255.075377,-0.003048,0.121644
82.653061,256.884422,-0.002685,0.122607
82.653061,258.693467,-0.002320,0.123447
82.653061,260.502513,-0.001953,0.124165
82.653061,262.311558,-0.001583,0.124759
82.653061,264.120603,-0.001212,0.125228
82.653061,265.929648,-0.000840,0.125573
82.653061,267.738693,-0.000467,0.125792
82.653061,269.547739,-0.000093,0.125887
82.653061,271.356784,0.000280,0.125855
82.653061,273.165829,0.000654,0.125698
82.653061,274.974874,0.001026,0.125416
82.653061,276.783920,0.001398,0.125009
82.653061,278.592965,0.001768,0.124477
82.653061,280.402010,0.002137,0.123822
82.653061,282.211055,0.002503,0.123042
82.653061,284.020101,0.002867,0.122140
82.653061,285.829146,0.003228,0.121117
82.653061,287.638191,0.003586,0.119972
82.653061,289.447236,0.003940,0.118708
82.653061,291.256281,0.004290,0.117326
82.653061,293.065327,0.004637,0.115827
82.653061,294.874372,0.004978,0.114212
82.653061,296.683417,0.005314,0.112483
82.653061,298.492462,0.005646,0.110643
82.653061,300.301508,0.005971,0.108692
82.653061,302.110553,0.006291,0.106632
82.653061,303.919598,0.006604,0.104467
82.653061,305.728643,0.006911,0.102197
82.653061,307.537688,0.007211,0.099825
82.653061,309.346734,0.007503,0.097354
82.653061,311.155779,0.007788,0.094786
82.653061,312.964824,0.008066,0.092123
82.653061,314.773869,0.008335,0.089369
82.653061,316.582915,0.008596,0.086525
82.653061,318.391960,0.008849,0.083595
82.653061,320.201005,0.009092,0.080582
82.653061,322.010050,0.009327,0.077489
82.653061,323.819095,0.009552,0.074318
82.653061,325.628141,0.009768,0.071073
82.653061,327.437186,0.009974,0.067757
82.653061,329.246231,0.010170,0.064374
82.653061,331.055276,0.010356,0.060927
82.653061,332.864322,0.010532,0.057419
82.653061,334.673367,0.010697,0.053853
82.653061,336.482412,0.010851,0.050234
82.653061,338.291457,0.010995,0.046565
82.653061,340.100503,0.011128,0.042850
82.653061,341.909548,0.011249,0.039091
82.653061,343.718593,0.011360,0.035294
82.653061,345.527638,0.011459,0.031462
82.653061,347.336683,0.011547,0.027598
82.653061,349.145729,0.011623,0.023707
82.653061,350.954774,0.011687,0.019792
82.653061,352.763819,0.011740,0.015857
82.653061,354.572864,0.011781,0.011907
82.653061,356.381910,0.011811,0.007944
82.653061,358.190955,0.011829,0.003974
82.653061,360.000000,0.011834,0.000000
84.489796,0.000000,0.006102,-0.000000
84.489796,1.809045,0.006099,-0.002945
84.489796,3.618090,0.006089,-0.005888
84.489796,5.427136,0.006074,-0.008825
84.489796,7.236181,0.006053,-0.011753
84.489796,9.045226,0.006026,-0.014669
84.489796,10.854271,0.005992,-0.017570
84.489796,12.663317,0.005953,-0.020454
84.489796,14.472362,0.005908,-0.023318
84.489796,16.281407,0.005857,-0.026158
84.489796,18.090452,0.005800,-0.028973
84.489796,19.899497,0.005737,-0.031758
84.489796,21.708543,0.005669,-0.034512
84.489796,23.517588,0.005595,-0.037231
84.489796,25.326633,0.005515,-0.039914
84.489796,27.135678,0.005430,-0.042556
84.489796,28.944724,0.005339,-0.045156
84.489796,30.753769,0.005244,-0.047711
84.489796,32.562814,0.005142,-0.050219
84.489796,34.371859,0.005036,-0.052676
84.489796,36.180905,0.004925,-0.055081
84.489796,37.989950,0.004809,-0.057431
84.489796,39.798995,0.004688,-0.059724
84.489796,41.608040,0.004562,-0.061957
84.489796,43.417085,0.004432,-0.064129
84.489796,45.226131,0.004297,-0.066236
84.489796,47.035176,0.004159,-0.068278
84.489796,48.844221,0.004016,-0.070251
84.489796,50.653266,0.003869,-0.072155
84.489796,52.462312,0.003718,-0.073986
84.489796,54.271357,0.003563,-0.075744
84.489796,56.080402,0.003405,-0.077426
84.489796,57.889447,0.003243,-0.079031
84.489796,59.698492,0.003079,-0.080557
84.489796,61.507538,0.002911,-0.082003
84.489796,63.316583,0.002740,-0.083368
84.489796,65.125628,0.002567,-0.084649
84.489796,66.934673,0.002391,-0.085846
84.489796,68.743719,0.002212,-0.086957
84.489796,70.552764,0.002031,-0.087981
84.489796,72.361809,0.001849,-0.088918
84.489796,74.170854,0.001664,-0.089766
84.489796,75.979899,0.001478,-0.090525
84.489796,77.788945,0.001291,-0.091193
84.489796,79.597990,0.001102,-0.091771
84.489796,81.407035,0.000912,-0.092257
84.489796,83.216080,0.000721,-0.092651
84.489796,85.025126,0.000529,-0.092953
84.489796,86.834171,0.000337,-0.093162
84.489796,88.643216,0.000144,-0.093278
84.489796,90.452261,-0.000048,-0.093302
84.489796,92.261307,-0.000241,-0.093232
84.489796,94.070352,-0.000433,-0.093069
84.489796,95.879397,-0.000625,-0.092814
84.489796,97.688442,-0.000816,-0.092466
84.489796,99.497487,-0.001007,-0.092025
84.489796,101.306533,-0.001196,-0.091494
84.489796,103.115578,-0.001385,-0.090871
84.489796,104.924623,-0.001571,-0.090157
84.489796,106.733668,-0.001757,-0.089353
84.489796,108.542714,-0.001940,-0.088461
84.489796,110.351759,-0.002122,-0.087480
84.489796,112.160804,-0.002302,-0.086412
84.489796,113.969849,-0.002479,-0.085258
84.489796,115.778894,-0.002654,-0.084019
84.489796,117.587940,-0.002826,-0.082696
84.489796,119.396985,-0.002995,-0.081291
84.489796,121.206030,-0.003161,-0.079804
84.489796,123.015075,-0.003325,-0.078238
84.489796,124.824121,-0.003484,-0.076594
84.489796,126.633166,-0.003641,-0.074874
84.489796,128.442211,-0.003794,-0.073079
84.489796,130.251256,-0.003943,-0.071212
84.489796,132.060302,-0.004088,-0.069273
84.489796,133.869347,-0.004229,-0.067265
84.489796,135.678392,-0.004365,-0.065190
84.489796,137.487437,-0.004498,-0.063051
84.489796,139.296482,-0.004626,-0.060848
84.489796,141.105528,-0.004749,-0.058585
84.489796,142.914573,-0.004868,-0.056263
84.489796,144.723618,-0.004981,-0.053885
84.489796,146.532663,-0.005090,-0.051454
84.489796,148.341709,-0.005194,-0.048971
84.489796,150.150754,-0.005292,-0.046439
84.489796,151.959799,-0.005385,-0.043862
84.489796,153.768844,-0.005473,-0.041240
84.489796,155.577889,-0.005556,-0.038577
84.489796,157.386935,-0.005633,-0.035876
84.489796,159.195980,-0.005704,-0.033139
84.489796,161.005025,-0.005769,-0.030369
84.489796,162.814070,-0.005829,-0.027569
84.489796,164.623116,-0.005883,-0.024741
84.489796,166.432161,-0.005931,-0.021889
84.489796,168.241206,-0.005974,-0.019015
84.489796,170.050251,-0.006010,-0.016122
84.489796,171.859296,-0.006040,-0.013212
84.489796,173.668342,-0.006064,-0.010290
