phiSim, phiPrep, phiNoprep
2.748950,2.294128,11.657864
7.085615,7.148603,13.862038
12.269417,12.430047,23.376096
-3.319287,-19.117229,-14.825892
-15.112148,-15.530923,-14.441340
-10.155499,-10.602523,-0.406250
-7.291630,-6.080006,-7.323131
-8.246735,-9.448430,-13.911608
-2.772283,-8.011693,1.365060
6.736791,7.074239,19.329753
4.558655,4.662506,-11.487171
0.770545,0.572552,0.577569
-2.884888,19.440428,12.496174
-3.396718,-3.336770,-2.547025
-8.260160,-8.115628,-6.448798
-1.755147,-1.359885,0.749008
4.504157,4.035108,38.068130
6.556725,4.087408,13.281206
-4.631082,-4.494818,-7.731525
1.677549,1.522184,37.608223
-5.872674,-5.756299,2.258121
15.223778,15.624858,17.550800
0.788893,0.858146,9.529547
-12.442562,-12.728461,-27.986637
3.331696,4.114198,4.485080
-10.367414,-10.349038,4.850157
5.557545,7.842806,5.611751
5.560856,8.749773,15.433880
6.324316,6.266888,16.875898
12.897795,12.963402,26.999990
-6.866789,1.098085,NaN
4.312729,4.349690,11.626947
10.777968,10.929610,25.621105
-5.426296,-5.412019,-1.575677
-6.113192,-7.779461,-6.490819
6.792568,6.773239,11.879901
-0.153360,-0.365279,88.747214
2.274703,4.684205,6.138190
-5.386701,-7.906471,8.108102
-20.229114,-20.389847,-24.818914
3.848104,3.943649,4.031735
11.275331,11.243080,13.497211
5.812452,5.016483,28.282179
17.540668,19.235377,21.348473
1.844347,1.911816,NaN
-3.207526,-3.412848,-0.407803
-7.728382,-7.990669,-13.372582
5.362972,7.957334,14.545409
-1.685352,-1.458320,-7.838938
-0.727946,-0.873409,-44.596012
-5.438926,-5.326881,-6.613222
6.644189,6.749440,14.131944
7.441788,7.409329,8.458851
-3.914046,-4.062211,-10.769700
-5.039801,0.897873,-3.353184
-4.120882,-4.613722,-4.642026
-7.734000,-7.760240,11.644474
-5.396154,NaN,-19.053004
10.905831,11.051028,22.098538
0.623311,0.584791,27.341424
-7.042961,1.331590,NaN
-13.298945,-13.351621,-14.446560
-0.617467,-0.665278,6.153704
-8.773153,-8.881846,-6.165625
-3.973985,-5.172008,-14.482847
-7.200585,-7.407382,-20.421515
7.924729,7.821324,13.573876
-5.604386,-5.713947,-6.939963
-11.005998,-33.425530,-14.959624
-9.361592,-9.734339,-16.370663
4.941838,5.042697,-5.220709
0.935544,0.688430,0.766518
3.211884,-0.335814,33.452940
4.242534,4.231096,8.459599
-7.258069,-7.474272,-2.716415
5.591250,5.516189,7.341207
-4.897360,-5.128685,3.175929
1.152070,5.796119,5.383100
10.543671,10.864040,9.710375
5.857335,5.820021,21.477387
0.679046,-0.783939,3.132950
-7.769627,-7.813489,2.939153
-3.253410,-3.200061,3.618947
5.999731,6.041135,35.728302
6.173216,18.352131,9.136440
2.495870,2.438758,9.323626
-9.856538,-9.969659,-4.872263
11.494764,11.371735,-2.333931
8.742600,10.981873,23.241431
-0.490938,-0.104690,11.464923
-13.320097,-6.538256,-5.451946
-9.761542,-9.757276,-12.695995
-2.619093,-2.673837,-3.416745
-0.216727,-0.180529,2.580793
-4.668793,-4.765297,-4.799094
-0.356661,-0.118191,1.386637
-13.150248,-10.280383,6.432453
-7.262308,-6.899801,-13.794782
1.486345,6.321453,2.020139
-0.642948,-0.660538,14.301612
11.295265,11.397286,21.042461
-7.200382,-7.232813,-7.693148
-0.561464,-0.435697,7.929208
2.463496,2.455358,6.839948
6.048583,6.024706,-4.571686
-10.634523,-10.952554,-10.668751
-16.088566,-18.609110,2.824712
16.170970,16.607259,21.947952
-1.384285,-1.178074,-7.857643
-6.849666,-7.091363,-75.925627
0.048844,-3.947382,-4.957409
-4.860651,-4.854929,-5.770088
-15.098490,-15.299920,-15.250532
6.109148,6.140777,30.244867
2.716340,2.072066,8.603160
-5.517284,-5.436044,-5.416997
7.200968,7.213151,7.171235
-0.493272,NaN,NaN
-4.252624,-10.545557,-6.708811
-2.115279,-2.033116,-28.648554
-15.157661,-8.458949,-5.155044
-11.506743,-11.743589,-11.053459
1.548876,1.630048,9.272421
9.908559,10.058475,30.056576
2.939001,3.075984,15.144477
-11.903515,-12.743836,-16.127759
4.589665,4.411012,16.416291
-7.265348,-7.152112,-13.242206
-11.071554,-32.170501,-11.104239
-1.648667,-1.934753,17.542289
6.219834,6.366400,-4.118407
4.501147,4.340738,-1.196596
-3.517762,-3.526295,24.721698
-15.231110,-20.011661,-18.172215
-0.187424,-0.177746,-0.182482
7.195922,6.973858,8.216308
5.036588,6.584047,2.742924
-6.496038,-6.624472,-11.455452
-7.845705,-7.785946,-12.058478
17.309354,17.485551,34.158154
-5.383706,-5.274805,6.940918
-6.060573,-6.079738,6.560659
-4.538323,-4.448362,16.322395
-5.488771,-5.681740,-12.773464
-0.807409,5.748757,0.935009
7.202990,7.214090,19.923083
-8.676738,-8.164184,1.983195
-6.987294,-7.431561,-5.747824
7.375003,7.384356,9.194306
-4.298019,-4.183249,-74.150017
7.130740,NaN,13.084851
-4.110930,-4.015532,3.438010
19.583903,19.746769,23.071695
2.710611,2.980052,2.590567
7.307164,7.318312,15.880517
-3.813209,-4.564199,8.237690
4.703197,4.541602,12.068531
3.506783,3.510638,6.214523
-0.503221,0.047782,0.512071
-5.060083,-5.408917,13.941345
10.425627,10.553592,10.140769
-4.407193,-3.800110,-1.606122
2.620831,2.928615,30.379899
-2.768610,-2.717758,-0.001817
-12.196092,-12.445485,-15.667361
6.546367,6.367271,14.180763
-13.569537,-13.829078,-19.822937
-9.359035,-9.386906,-11.322865
1.872197,-3.122933,-6.260384
-2.236657,-2.338069,-14.642491
7.981995,4.371194,-0.452578
6.736077,6.838836,10.456880
-0.349286,-0.275048,10.719865
6.496966,7.180737,34.367158
7.882023,7.778511,12.508901
-11.746781,-11.736549,1.483722
-3.717226,-3.911243,-10.513261
5.995705,5.812401,16.902866
-6.257704,-9.336978,-7.953343
3.982114,3.913316,-30.964125
-4.042419,1.870229,1.566680
-0.087942,4.662707,7.338622
-2.139050,-2.191881,4.081377
-0.125922,-0.053700,-0.428713
-2.966457,-3.723806,-6.818936
1.669011,1.415579,4.774448
-4.064363,-3.491463,14.592987
2.928065,1.123899,1.770218
4.489380,5.637263,33.380838
-5.369519,-5.703925,-2.906673
-3.523224,-3.401231,-10.151191
-15.462643,-15.756893,-17.647579
-1.336255,-1.213012,41.334595
-5.769999,-5.711163,-2.563502
-6.447031,-7.163672,-12.308143
15.476203,15.523150,17.301863
3.648126,5.396560,45.988701
3.963274,4.553828,18.000231
-0.594039,-0.384610,-4.202667
6.303944,6.244653,26.823205
1.409034,-6.049517,1.245822
3.181616,3.281495,6.924047
4.188830,4.232802,7.167535
-8.447833,-8.699336,-13.344186
11.876863,11.785820,19.614240
-5.043857,-4.945336,-0.663152
2.742841,2.406648,2.667106
17.864621,17.805161,12.062433
4.201513,4.491750,15.107408
-2.698433,-2.588050,-72.353324
-5.144603,-6.075673,-1.828748
2.983901,12.775048,14.531561
11.894174,12.049384,23.640339
-8.253351,-8.290967,-6.251206
0.225694,0.307335,0.216525
-8.244394,-8.439882,2.579308
7.943771,7.849679,7.887787
9.714555,10.535043,13.163989
-5.996694,-7.550276,-5.949457
1.837141,1.002200,48.225752
2.314362,2.800885,2.022241
2.042649,2.034474,-1.324671
-1.286545,0.746386,10.420618
7.258738,7.238114,11.572958
0.421685,0.360987,-4.677825
3.666774,3.765727,6.491036
3.237664,2.611930,20.426573
11.648226,11.876364,12.416142
-0.025795,-0.007405,-5.115073
-3.083867,-0.475954,25.899834
7.657963,0.004459,-3.311924
-3.546408,-3.544947,-4.824057
-4.867870,-5.889614,7.036748
-11.143525,-11.417496,-11.743582
14.155091,14.087725,18.929457
-6.948298,-6.987366,-4.858030
-7.640724,-7.664057,15.030304
-2.206848,NaN,NaN
14.465286,14.733486,15.119687
-14.730887,-16.440540,-26.457307
-1.038858,13.053576,NaN
2.209942,5.471140,11.356895
8.166040,8.299630,15.718911
-3.119207,4.935003,-3.730686
-0.462790,-0.060947,12.775262
9.776371,9.900629,12.400604
-9.525562,-9.055164,-4.372664
3.703743,3.687676,4.029590
-0.677846,1.732542,-3.602058
-3.803125,-3.296067,36.103056
-7.572692,-7.475765,-29.910839
6.738113,6.644502,6.663481
2.752069,3.149563,33.020293
2.141219,2.116921,7.834969
3.195355,3.226890,3.217711
8.418546,7.720428,8.498200
-3.912973,-4.067006,14.682394
-17.649729,-17.981686,-16.821212
-4.434523,-4.300681,-6.340674
-0.261579,-0.433524,-51.655332
-0.722555,-2.164797,-0.134902
-11.142563,-9.330733,-0.212550
-0.175747,-0.102985,11.354610
-2.899727,-2.132765,1.389793
14.511562,14.442406,16.810266
1.340624,1.333031,-1.352399
-14.659784,-14.754164,-17.863142
-0.855486,NaN,NaN
3.527551,3.221457,4.592055
-8.723462,-8.735330,-15.422591
-6.595533,1.359370,NaN
-3.158804,1.417034,9.133945
18.624676,18.772220,23.166694
0.660300,0.716879,-3.727908
3.701815,3.702139,27.805231
7.781816,7.749795,12.254512
-1.837208,-0.929447,79.806855
-4.153900,-4.081874,NaN
5.100547,16.162678,9.389852
-1.241820,-1.540295,12.006504
-0.908483,-0.815461,-1.471638
-3.953431,-3.903794,-3.944177
2.994912,47.055241,6.637026
-12.571812,-12.642344,-15.606690
1.699304,1.721894,-0.957083
2.078027,1.749589,4.635834
-7.205125,-7.461111,-7.320126
-9.247358,-9.294013,-9.922400
-9.392706,-9.405724,-11.069963
4.981604,4.940910,3.003201
14.655177,14.960844,10.440254
-11.172458,-11.358342,-0.556479
1.068830,1.131056,3.092527
-11.007239,-11.169343,-13.196872
0.703718,0.165760,11.858531
17.860310,18.792305,22.457809
-13.824090,-13.933738,-18.460243
6.121647,24.809874,26.890889
2.816636,6.776345,10.965738
3.551431,3.462951,-18.041493
0.731966,7.146894,9.137769
-7.007964,-6.417304,-12.700735
2.867677,3.031148,15.771722
0.132776,0.196094,-0.106161
-4.520099,-5.877994,-4.134524
12.720246,14.361463,15.251802
-1.790863,-0.358976,83.930783
1.888136,1.885048,-0.062254
-11.010215,-9.817661,-52.375059
9.834068,9.718861,25.723218
-6.033407,-5.912888,-9.254729
-3.937884,-3.895981,2.781845
-2.089470,-2.051391,21.470721
6.435642,6.422390,12.549512
5.956403,5.920966,6.181096
-7.037945,-7.216098,-3.897002
0.924827,0.815804,-83.545059
-8.434602,-8.451368,-8.522774
-2.309112,-2.131606,-7.901385
12.086800,12.198777,14.458700
-5.601909,-5.549681,-7.964798
-5.588508,-6.675925,-6.235321
1.858123,1.892973,6.290864
9.534577,15.506789,NaN
1.459169,4.285806,8.278776
-3.999400,-3.815641,0.060043
-4.806969,-4.792779,13.910390
-2.291724,NaN,NaN
0.589107,2.142876,0.428678
9.374421,7.776474,53.400183
3.979893,3.814902,16.645557
3.268084,12.444820,15.441823
1.575797,1.667420,13.521755
-1.435264,-1.382199,19.763625
1.998268,3.309762,12.734215
4.722061,4.683176,9.723053
10.073771,12.409575,18.516116
8.692971,8.627229,12.769528
-1.565767,-0.838807,4.640478
2.071980,1.794927,29.797177
0.818471,0.901547,-4.254553
-13.906207,-14.278272,-14.548213
-7.513814,-7.534162,-7.654197
-1.483378,-1.451134,1.587603
10.341141,10.355191,-0.412308
10.593415,10.500176,12.011231
4.252796,26.022769,26.991629
4.501633,6.691437,11.907349
5.181547,5.385655,-4.953597
10.286272,10.343106,30.281041
-1.853199,-1.639567,-5.204057
4.227438,4.320084,11.795185
6.285242,6.388555,10.410925
5.785578,8.498482,58.699936
-0.478013,1.265562,4.674815
2.992097,2.915922,4.366443
-8.614929,-8.644992,-29.571985
-4.347284,NaN,9.364267
8.099379,7.777897,22.892993
17.259164,17.401785,44.812460
17.737744,38.088601,27.550603
5.893812,5.412072,14.432381
-7.568599,-9.087796,-10.049151
0.621123,0.705928,-8.768330
0.524118,0.479146,0.423267
5.674287,5.652907,10.353893
18.828691,19.085959,28.600683
-1.025065,-0.111055,-2.048917
-7.149279,0.661165,-5.997410
-11.016645,-11.130631,-20.793298
-6.493712,-6.385088,-6.929593
6.403343,6.274288,6.417732
5.881709,5.663375,27.031486
-3.603897,-3.555629,-0.225804
-4.345443,-4.520005,-5.847686
5.089684,4.981429,6.910216
-5.715659,-6.706651,-5.211699
-7.486858,-7.560906,-6.194492
6.585645,1.337548,-2.977851
-0.337201,-0.483531,26.687373
3.537851,3.548387,-1.034531
11.212856,11.481157,15.323713
13.774972,13.974066,14.534042
-6.724877,-6.911416,-11.356777
-4.656529,1.339685,-3.020903
5.822806,5.783640,9.333027
5.661652,6.181793,20.609678
-10.699172,NaN,-4.328703
5.135726,5.249016,20.702431
4.977597,5.293959,34.973602
-1.062131,14.054141,NaN
6.042885,6.070810,12.646394
-1.718741,-1.754184,-9.155965
10.783871,10.906021,18.157327
-1.197453,-0.400484,7.509260
-4.970998,-5.089224,24.863040
-11.070826,-11.345471,-11.455750
1.807400,4.347332,3.620943
3.907760,9.699616,24.277552
2.350618,2.072166,32.630757
-5.278957,-5.144592,-6.578174
11.163257,11.144950,13.889373
-15.977257,-15.061935,NaN
0.858260,0.905561,7.450474
-1.175070,-1.393717,-1.486737
7.377089,7.857443,8.262138
-5.433956,-5.651140,-18.194312
-1.600747,-0.109505,10.202159
7.595017,7.827781,7.618533
6.614693,6.553107,37.308412
4.213708,0.357737,-1.162327
-12.453585,-3.428952,-0.073517
-9.534655,-9.546140,-8.565731
1.651832,1.716820,16.162158
-7.205930,2.858025,-5.329460
0.592443,0.654504,-4.194984
-8.692586,-5.880086,-17.458503
12.344955,11.721772,32.682089
1.815413,1.801263,8.978713
-11.561481,-11.613187,-11.422832
2.847202,9.110263,NaN
5.802271,5.857389,14.708967
2.160135,2.290229,9.488788
0.839682,0.754565,-6.095618
-0.499260,-0.651594,18.038091
-20.423489,-21.249748,-20.701042
7.640914,7.555554,4.124866
6.223165,6.201239,6.229809
-3.226619,-4.280281,13.364643
4.344809,4.138315,14.373536
2.757078,2.878609,1.753586
-8.602896,-9.171336,-9.029659
-1.704531,-1.594524,16.568731
1.420631,1.426381,7.023263
4.354568,4.332102,8.758288
-0.235732,0.639658,4.405483
-1.808963,-1.992450,-1.235445
3.136960,3.370599,7.908857
2.401347,2.610539,-3.731717
0.645906,0.511087,13.866208
-10.753511,-10.771040,4.536716
6.572178,6.663486,13.179761
-4.078955,-4.042286,4.953739
3.061503,2.983621,3.402939
12.354868,12.277432,21.654525
5.013659,4.979979,13.114467
-4.898178,-4.895247,9.304286
-3.963087,NaN,16.636331
9.035252,9.074100,17.924159
2.272153,4.815864,-34.410984
16.012838,16.182362,15.959093
2.983635,8.450817,14.531561
-0.228864,-0.279332,4.139413
0.912952,0.975109,13.035183
-2.610365,-0.803018,-2.425086
8.712144,8.752669,13.568138
10.984953,10.871432,10.298240
7.918581,11.804638,8.823763
3.396964,4.619093,11.299062
-8.063674,-8.317697,-8.975049
-11.416613,-11.445578,-10.455462
-11.398410,-11.591905,-11.293944
-1.339574,0.473133,19.765607
-2.330709,-2.287087,-0.303625
-1.918861,-1.954251,6.395943
3.006488,4.164177,5.649027
-11.155467,-11.398570,-16.913483
9.293208,9.484685,9.448108
-5.943718,-5.816094,-6.884841
-1.132014,-1.284792,-52.256497
-2.203634,-10.799405,-8.766819
5.751292,5.840215,7.801549
3.287287,3.313854,4.733825
-1.845489,-1.883843,-24.124382
-4.361415,0.735299,2.814634
-3.855891,-3.799457,-3.185388
-0.135872,2.119030,-15.226599
-3.892801,NaN,15.727649
9.610315,9.823369,34.468552
-4.543144,-4.428932,-12.864826
6.671616,6.582898,8.129177
-11.329554,-11.367193,-11.057491
-7.343995,-7.515263,-13.400029
7.217334,7.658942,43.403535
4.033867,5.211197,25.160465
2.069409,2.094459,13.008608
-1.259253,-0.260144,72.677649
0.639883,2.694316,2.380085
16.596454,19.824387,14.436333
-7.641016,-7.899947,-5.428741
-4.117729,-3.985307,-6.361919
-3.728496,-3.801045,NaN
-15.532073,-15.889868,NaN
0.712987,0.761510,2.075716
-0.370150,-0.360992,-5.679848
0.347633,0.188473,6.161592
0.012184,-0.110426,-30.679574
4.471563,7.218641,9.002847
0.493214,0.742872,-3.775345
0.343114,0.095254,18.206652
-5.554588,-5.471510,-9.700886
4.823654,4.968729,12.589970
6.649640,4.839209,12.820536
0.987525,0.905220,33.640249
-12.895591,1.138363,-0.033013
1.269142,1.257494,6.438557
13.009427,13.235128,20.605460
8.830077,8.804908,4.438706
5.447923,6.331763,19.321574
-0.534257,-0.681930,-0.423831
-3.692783,NaN,NaN
3.871730,3.899231,13.613353
5.544998,5.698045,3.286640
6.887309,6.734221,30.401139
-11.448523,-14.057714,-18.880554
15.723294,16.176804,17.781226
-6.821316,-6.701547,-9.075177
-4.495527,-5.514883,-13.779900
-4.633423,-5.944959,-4.665937
-2.287009,-2.586802,0.370858
6.321577,6.497734,-4.183587
2.719001,2.614275,8.127481
6.339313,10.834686,32.285040
0.219050,0.271009,0.425204
5.543095,5.504849,-6.561934
1.680725,1.601378,-5.876622
-15.950165,-16.783041,3.973608
-5.592785,-5.660228,-9.717453
-3.932858,-3.776785,-6.515564
-8.375902,-8.564901,-72.118675
4.805657,-1.113914,-2.454920
-6.540887,-6.532833,-8.274872
-1.009712,-0.954636,NaN
-4.560911,-4.717027,-9.134098
19.679518,19.723805,30.441171
-3.121352,-3.078250,13.545819
-0.025961,-0.172068,-0.026037
-3.736567,NaN,3.531537
-7.397981,-10.771132,-10.046863
-6.232751,-6.165931,-36.597230
1.407738,9.813619,13.890325
2.171750,5.413582,2.926770
-13.993161,-14.262510,-18.586905
18.033156,18.214891,50.711644
-7.977526,-8.085240,-7.635329
6.347696,6.328498,11.889471
-4.617654,-1.898407,-2.862382
-1.147056,0.270639,-2.708307
5.599468,9.325395,0.860155
-0.299001,-0.435966,20.828117
-3.740527,-3.616610,-4.326416
7.027854,7.225074,7.779406
1.961329,2.312324,14.113497
8.411188,8.442213,8.339227
-13.044722,-13.311145,-43.798039
10.342620,11.791849,11.685669
5.191521,4.841188,58.025325
7.923456,8.114590,14.650809
0.087501,0.009451,-4.687602
-4.982732,-5.233836,-85.283503
-1.952511,-1.826129,13.144653
4.085733,4.156216,12.078469
3.880706,3.921146,6.870391
1.416507,1.357524,11.182421
8.400068,8.271701,19.560279
11.141747,11.105730,11.179143
-1.991567,-1.891414,-66.298605
2.267568,NaN,NaN
7.213717,7.729676,21.908931
13.618119,15.284681,26.033447
-6.990980,1.552691,NaN
-1.890560,6.356507,7.328024
-3.925942,-0.713734,0.673821
-0.517636,-0.448763,-10.605311
-18.705801,-19.033767,-14.433322
-12.569380,-11.394258,2.522598
3.490404,3.328288,0.000219
-8.539295,-7.678844,-26.072738
-9.982576,-22.125451,-32.768668
11.343894,11.221744,19.841902
8.049752,8.291426,-4.700692
7.696524,7.635150,7.716125
2.256426,2.249318,7.113733
-3.439598,-3.396226,-0.213892
1.659535,2.692916,76.912534
2.006697,1.874243,5.125941
7.579535,16.571064,38.383827
-1.544052,-1.544982,-4.718306
-8.843769,-8.794783,-8.633393
-10.422300,-10.670975,-10.006266
4.193372,4.270477,-2.642130
7.556569,7.679119,10.335372
8.188870,8.374900,8.192123
-4.765761,-4.926203,-23.608640
4.870429,4.755977,10.658684
-1.107801,-1.105539,16.574663
-2.416409,-1.841805,11.026185
0.259930,NaN,NaN
4.278950,4.506012,15.021378
0.851156,4.418794,36.607202
-3.501946,NaN,-1.546710
-3.620049,-3.499899,4.166845
-11.655849,-11.840664,0.517022
-16.418078,-16.583811,-25.433085
0.584215,0.499974,0.955584
-1.429721,-1.506135,13.689813
-0.749546,-1.087214,-8.058457
2.179278,1.847198,-0.063807
8.553853,8.163604,39.962710
3.045432,2.807438,27.104694
8.790415,9.010780,-3.305484
10.841300,9.296013,15.219048
-9.190502,-9.196000,5.562283
0.231103,0.269106,5.682199
2.817169,2.856719,2.758611
1.557425,1.500808,5.761228
-2.619719,-2.780856,-9.665243
2.667824,3.946823,8.123638
-6.444365,-6.355383,-10.890569
-11.859495,-12.127140,-50.201210
9.112914,1.601338,6.616641
3.651789,3.755467,5.412114
0.688413,0.766919,5.385514
7.852971,7.918421,72.227357
9.196790,9.091397,13.587640
-12.342067,-12.298294,-12.091653
-2.132675,-2.022432,-11.727498
9.939683,10.169126,21.645162
-0.199189,0.503952,-0.569581
-11.970443,-12.024615,-14.230774
-0.642702,12.295809,NaN
2.577519,7.893166,13.412616
-3.722423,-3.336964,-7.363655
2.735056,3.033443,-13.352386
6.230047,6.268601,20.416493
17.380296,17.851774,19.602415
-3.516962,-3.304098,-6.473982
-1.731537,0.077970,0.082948
3.817293,13.896456,33.011379
14.248017,14.115180,17.298537
-1.123105,-1.045552,-1.802001
11.360287,11.313685,21.940217
-1.649484,0.711332,29.002578
-7.126415,-7.072393,-3.352860
-11.210494,-11.453394,-25.703098
4.481403,4.365189,9.935870
-7.275878,-7.785993,-19.082608
3.425801,3.711165,16.079662
-6.357233,-6.260676,-9.567763
7.692735,7.649959,12.207876
9.131659,0.033188,8.142453
-10.493242,-10.648287,-8.173246
-1.506287,-1.463514,21.994243
2.415016,2.389735,1.573406
3.086852,3.115422,9.582829
-7.154598,-7.188501,-0.274069
-2.897224,-2.260060,12.018204
-14.250290,-14.386528,-15.444538
8.576207,12.025478,18.439495
8.781387,8.736640,41.440372
-1.039818,10.698075,NaN
-1.191511,2.203216,8.042162
1.042407,1.079827,7.934317
-3.650472,2.472549,-4.015242
-8.072498,-10.085049,-9.777812
-3.275852,-5.086937,1.684706
-6.629048,-6.816014,-10.397961
8.944158,8.961668,9.141181
5.590479,10.275847,16.598167
2.770547,2.525718,14.413660
-5.233493,-5.092012,-8.888695
9.857254,9.829095,17.495280
-0.931009,0.248552,40.989383
-12.037960,-15.416996,-15.488912
-11.771259,-12.020064,-12.511139
-5.438473,-5.594265,-5.457199
3.084331,4.781268,24.271998
1.721627,6.358330,7.451268
-11.949338,-11.941567,-12.608150
1.253208,1.064906,2.362696
-8.497590,-8.371807,-9.798030
-1.176844,-1.202211,1.807111
-14.747347,-14.897316,-15.359957
-10.360463,-10.636971,-11.568842
-9.675536,-9.862774,-9.605852
7.313860,7.253501,11.724499
4.860693,4.710980,13.726351
-4.159059,NaN,14.605456
-5.595389,-8.423298,10.940581
-0.681731,-0.687849,28.936368
-7.440702,1.048260,-3.057004
-1.108179,1.425185,6.024319
7.562374,7.720490,8.323008
-4.267684,-4.243235,-4.496727
3.458639,3.551403,10.720822
5.833745,5.799272,14.183130
-15.167258,-12.527668,7.695438
2.967797,2.903421,2.266126
