Pe, phi, Phi
10.820270,-33.856597,0.359884
10.820270,-33.422538,0.368237
10.820270,-32.988479,0.376684
10.820270,-32.554420,0.385223
10.820270,-32.120361,0.393850
10.820270,-31.686302,0.402564
10.820270,-31.252243,0.411361
10.820270,-30.818184,0.420235
10.820270,-30.384125,0.429184
10.820270,-29.950067,0.438204
10.820270,-29.516008,0.447291
10.820270,-29.081949,0.456441
10.820270,-28.647890,0.465651
10.820270,-28.213831,0.474916
10.820270,-27.779772,0.484230
10.820270,-27.345713,0.493590
10.820270,-26.911654,0.502989
10.820270,-26.477595,0.512423
10.820270,-26.043536,0.521887
10.820270,-25.609477,0.531375
10.820270,-25.175418,0.540882
10.820270,-24.741359,0.550403
10.820270,-24.307300,0.559932
10.820270,-23.873241,0.569463
10.820270,-23.439183,0.578989
10.820270,-23.005124,0.588505
10.820270,-22.571065,0.598004
10.820270,-22.137006,0.607480
10.820270,-21.702947,0.616926
10.820270,-21.268888,0.626337
10.820270,-20.834829,0.635706
10.820270,-20.400770,0.645026
10.820270,-19.966711,0.654290
10.820270,-19.532652,0.663491
10.820270,-19.098593,0.672623
10.820270,-18.664534,0.681678
10.820270,-18.230475,0.690649
10.820270,-17.796416,0.699531
10.820270,-17.362357,0.708315
10.820270,-16.928298,0.716995
10.820270,-16.494240,0.725564
10.820270,-16.060181,0.734015
10.820270,-15.626122,0.742341
10.820270,-15.192063,0.750536
10.820270,-14.758004,0.758591
10.820270,-14.323945,0.766500
10.820270,-13.889886,0.774257
10.820270,-13.455827,0.781854
10.820270,-13.021768,0.789286
10.820270,-12.587709,0.796546
10.820270,-12.153650,0.803628
10.820270,-11.719591,0.810525
10.820270,-11.285532,0.817230
10.820270,-10.851473,0.823739
10.820270,-10.417414,0.830043
10.820270,-9.983356,0.836138
10.820270,-9.549297,0.842019
10.820270,-9.115238,0.847680
10.820270,-8.681179,0.853116
10.820270,-8.247120,0.858323
10.820270,-7.813061,0.863294
10.820270,-7.379002,0.868025
10.820270,-6.944943,0.872511
10.820270,-6.510884,0.876747
10.820270,-6.076825,0.880731
10.820270,-5.642766,0.884458
10.820270,-5.208707,0.887925
10.820270,-4.774648,0.891130
10.820270,-4.340589,0.894068
10.820270,-3.906530,0.896736
10.820270,-3.472471,0.899132
10.820270,-3.038413,0.901252
10.820270,-2.604354,0.903095
10.820270,-2.170295,0.904660
10.820270,-1.736236,0.905945
10.820270,-1.302177,0.906950
10.820270,-0.868118,0.907674
10.820270,-0.434059,0.908115
10.820270,0.000000,0.908271
10.820270,0.434059,0.908144
10.820270,0.868118,0.907732
10.820270,1.302177,0.907037
10.820270,1.736236,0.906061
10.820270,2.170295,0.904804
10.820270,2.604354,0.903268
10.820270,3.038413,0.901454
10.820270,3.472471,0.899363
10.820270,3.906530,0.896997
10.820270,4.340589,0.894357
10.820270,4.774648,0.891447
10.820270,5.208707,0.888272
10.820270,5.642766,0.884833
10.820270,6.076825,0.881134
10.820270,6.510884,0.877179
10.820270,6.944943,0.872972
10.820270,7.379002,0.868514
10.820270,7.813061,0.863811
10.820270,8.247120,0.858868
10.820270,8.681179,0.853690
10.820270,9.115238,0.848282
10.820270,9.549297,0.842649
10.820270,9.983356,0.836796
10.820270,10.417414,0.830728
10.820270,10.851473,0.824451
10.820270,11.285532,0.817971
10.820270,11.719591,0.811292
10.820270,12.153650,0.804423
10.820270,12.587709,0.797368
10.820270,13.021768,0.790135
10.820270,13.455827,0.782730
10.820270,13.889886,0.775159
10.820270,14.323945,0.767428
10.820270,14.758004,0.759545
10.820270,15.192063,0.751516
10.820270,15.626122,0.743348
10.820270,16.060181,0.735047
10.820270,16.494240,0.726621
10.820270,16.928298,0.718077
10.820270,17.362357,0.709422
10.820270,17.796416,0.700662
10.820270,18.230475,0.691805
10.820270,18.664534,0.682857
10.820270,19.098593,0.673826
10.820270,19.532652,0.664717
10.820270,19.966711,0.655539
10.820270,20.400770,0.646298
10.820270,20.834829,0.637000
10.820270,21.268888,0.627653
10.820270,21.702947,0.618264
10.820270,22.137006,0.608838
10.820270,22.571065,0.599383
10.820270,23.005124,0.589904
10.820270,23.439183,0.580408
10.820270,23.873241,0.570901
10.820270,24.307300,0.561389
10.820270,24.741359,0.551878
10.820270,25.175418,0.542374
10.820270,25.609477,0.532884
10.820270,26.043536,0.523412
10.820270,26.477595,0.513965
10.820270,26.911654,0.504546
10.820270,27.345713,0.495161
10.820270,27.779772,0.485816
10.820270,28.213831,0.476514
10.820270,28.647890,0.467262
10.820270,29.081949,0.458065
10.820270,29.516008,0.448926
10.820270,29.950067,0.439850
10.820270,30.384125,0.430840
10.820270,30.818184,0.421900
10.820270,31.252243,0.413034
10.820270,31.686302,0.404245
10.820270,32.120361,0.395539
10.820270,32.554420,0.386917
10.820270,32.988479,0.378384
10.820270,33.422538,0.369942
10.820270,33.856597,0.361594
10.820270,34.290656,0.353341
10.820270,34.724715,0.345187
10.820270,35.158774,0.337134
10.820270,35.592833,0.329184
10.820270,36.026892,0.321339
10.820270,36.460951,0.313603
10.820270,36.895010,0.305975
10.820270,37.329068,0.298458
10.820270,37.763127,0.291053
10.820270,38.197186,0.283760
10.820270,38.631245,0.276581
10.820270,39.065304,0.269517
10.820270,39.499363,0.262570
10.820270,39.933422,0.255740
10.820270,40.367481,0.249027
10.820270,40.801540,0.242433
10.820270,41.235599,0.235957
10.820270,41.669658,0.229598
10.820270,42.103717,0.223359
10.820270,42.537776,0.217237
10.820270,42.971835,0.211234
10.820270,58.197186,0.069042
10.820270,73.422538,0.018202
10.820270,88.647890,0.004149
10.820270,103.873241,0.000851
10.820270,119.098593,0.000147
10.820270,134.323945,0.000015
10.820270,149.549297,0.000003
10.820270,164.774648,0.000002
10.820270,180.000000,0.000001
13.522838,-180.000000,0.000000
13.522838,-164.774648,0.000000
13.522838,-149.549297,0.000000
13.522838,-134.323945,0.000000
13.522838,-119.098593,0.000010
13.522838,-103.873241,0.000187
13.522838,-88.647890,0.001429
13.522838,-73.422538,0.008648
13.522838,-58.197186,0.043552
13.522838,-42.971835,0.169722
13.522838,-42.537776,0.175615
13.522838,-42.103717,0.181662
13.522838,-41.669658,0.187864
13.522838,-41.235599,0.194221
13.522838,-40.801540,0.200735
13.522838,-40.367481,0.207408
13.522838,-39.933422,0.214240
13.522838,-39.499363,0.221233
13.522838,-39.065304,0.228388
13.522838,-38.631245,0.235704
13.522838,-38.197186,0.243181
13.522838,-37.763127,0.250820
13.522838,-37.329068,0.258621
13.522838,-36.895010,0.266582
13.522838,-36.460951,0.274705
13.522838,-36.026892,0.282989
13.522838,-35.592833,0.291434
13.522838,-35.158774,0.300038
13.522838,-34.724715,0.308799
13.522838,-34.290656,0.317717
13.522838,-33.856597,0.326788
13.522838,-33.422538,0.336011
13.522838,-32.988479,0.345384
13.522838,-32.554420,0.354905
13.522838,-32.120361,0.364573
13.522838,-31.686302,0.374384
13.522838,-31.252243,0.384334
13.522838,-30.818184,0.394420
13.522838,-30.384125,0.404637
13.522838,-29.950067,0.414982
13.522838,-29.516008,0.425450
13.522838,-29.081949,0.436038
13.522838,-28.647890,0.446741
13.522838,-28.213831,0.457556
13.522838,-27.779772,0.468475
13.522838,-27.345713,0.479492
13.522838,-26.911654,0.490602
13.522838,-26.477595,0.501798
13.522838,-26.043536,0.513075
13.522838,-25.609477,0.524424
13.522838,-25.175418,0.535842
13.522838,-24.741359,0.547321
13.522838,-24.307300,0.558852
13.522838,-23.873241,0.570429
13.522838,-23.439183,0.582042
13.522838,-23.005124,0.593684
13.522838,-22.571065,0.605345
13.522838,-22.137006,0.617019
13.522838,-21.702947,0.628696
13.522838,-21.268888,0.640368
13.522838,-20.834829,0.652027
13.522838,-20.400770,0.663661
13.522838,-19.966711,0.675262
13.522838,-19.532652,0.686820
13.522838,-19.098593,0.698324
13.522838,-18.664534,0.709766
13.522838,-18.230475,0.721135
13.522838,-17.796416,0.732421
13.522838,-17.362357,0.743616
13.522838,-16.928298,0.754707
13.522838,-16.494240,0.765685
13.522838,-16.060181,0.776539
13.522838,-15.626122,0.787260
13.522838,-15.192063,0.797835
13.522838,-14.758004,0.808256
13.522838,-14.323945,0.818512
13.522838,-13.889886,0.828592
13.522838,-13.455827,0.838487
13.522838,-13.021768,0.848186
13.522838,-12.587709,0.857680
13.522838,-12.153650,0.866958
13.522838,-11.719591,0.876012
13.522838,-11.285532,0.884830
13.522838,-10.851473,0.893403
13.522838,-10.417414,0.901722
13.522838,-9.983356,0.909777
13.522838,-9.549297,0.917561
13.522838,-9.115238,0.925065
13.522838,-8.681179,0.932282
13.522838,-8.247120,0.939202
13.522838,-7.813061,0.945817
13.522838,-7.379002,0.952120
13.522838,-6.944943,0.958103
13.522838,-6.510884,0.963758
13.522838,-6.076825,0.969081
13.522838,-5.642766,0.974065
13.522838,-5.208707,0.978705
13.522838,-4.774648,0.982997
13.522838,-4.340589,0.986934
13.522838,-3.906530,0.990511
13.522838,-3.472471,0.993723
13.522838,-3.038413,0.996565
13.522838,-2.604354,0.999036
13.522838,-2.170295,1.001133
13.522838,-1.736236,1.002855
13.522838,-1.302177,1.004199
13.522838,-0.868118,1.005164
13.522838,-0.434059,1.005748
13.522838,0.000000,1.005950
13.522838,0.434059,1.005766
13.522838,0.868118,1.005200
13.522838,1.302177,1.004253
13.522838,1.736236,1.002927
13.522838,2.170295,1.001223
13.522838,2.604354,0.999144
13.522838,3.038413,0.996691
13.522838,3.472471,0.993867
13.522838,3.906530,0.990673
13.522838,4.340589,0.987114
13.522838,4.774648,0.983195
13.522838,5.208707,0.978921
13.522838,5.642766,0.974299
13.522838,6.076825,0.969333
13.522838,6.510884,0.964028
13.522838,6.944943,0.958391
13.522838,7.379002,0.952427
13.522838,7.813061,0.946142
13.522838,8.247120,0.939544
13.522838,8.681179,0.932642
13.522838,9.115238,0.925444
13.522838,9.549297,0.917958
13.522838,9.983356,0.910192
13.522838,10.417414,0.902155
13.522838,10.851473,0.893854
13.522838,11.285532,0.885299
13.522838,11.719591,0.876499
13.522838,12.153650,0.867463
13.522838,12.587709,0.858202
13.522838,13.021768,0.848727
13.522838,13.455827,0.839045
13.522838,13.889886,0.829168
13.522838,14.323945,0.819106
13.522838,14.758004,0.808868
13.522838,15.192063,0.798464
13.522838,15.626122,0.787906
13.522838,16.060181,0.777203
13.522838,16.494240,0.766366
13.522838,16.928298,0.755405
13.522838,17.362357,0.744330
13.522838,17.796416,0.733153
13.522838,18.230475,0.721883
13.522838,18.664534,0.710530
13.522838,19.098593,0.699105
13.522838,19.532652,0.687616
13.522838,19.966711,0.676075
13.522838,20.400770,0.664489
13.522838,20.834829,0.652870
13.522838,21.268888,0.641226
13.522838,21.702947,0.629569
13.522838,22.137006,0.617906
13.522838,22.571065,0.606246
13.522838,23.005124,0.594598
13.522838,23.439183,0.582970
13.522838,23.873241,0.571369
13.522838,24.307300,0.559805
13.522838,24.741359,0.548285
13.522838,25.175418,0.536818
13.522838,25.609477,0.525411
13.522838,26.043536,0.514072
13.522838,26.477595,0.502805
13.522838,26.911654,0.491618
13.522838,27.345713,0.480517
13.522838,27.779772,0.469508
13.522838,28.213831,0.458597
13.522838,28.647890,0.447790
13.522838,29.081949,0.437093
13.522838,29.516008,0.426511
13.522838,29.950067,0.416048
13.522838,30.384125,0.405708
13.522838,30.818184,0.395495
13.522838,31.252243,0.385413
13.522838,31.686302,0.375465
13.522838,32.120361,0.365656
13.522838,32.554420,0.355990
13.522838,32.988479,0.346470
13.522838,33.422538,0.337097
13.522838,33.856597,0.327874
13.522838,34.290656,0.318802
13.522838,34.724715,0.309884
13.522838,35.158774,0.301120
13.522838,35.592833,0.292513
13.522838,36.026892,0.284065
13.522838,36.460951,0.275777
13.522838,36.895010,0.267650
13.522838,37.329068,0.259683
13.522838,37.763127,0.251877
13.522838,38.197186,0.244232
13.522838,38.631245,0.236748
13.522838,39.065304,0.229424
13.522838,39.499363,0.222262
13.522838,39.933422,0.215260
13.522838,40.367481,0.208419
13.522838,40.801540,0.201737
13.522838,41.235599,0.195213
13.522838,41.669658,0.188845
13.522838,42.103717,0.182632
13.522838,42.537776,0.176574
13.522838,42.971835,0.170669
13.522838,58.197186,0.043976
13.522838,73.422538,0.008719
13.522838,88.647890,0.001407
13.522838,103.873241,0.000167
13.522838,119.098593,0.000005
13.522838,134.323945,0.000000
13.522838,149.549297,0.000000
13.522838,164.774648,0.000000
13.522838,180.000000,0.000000
16.225405,-180.000000,0.000000
16.225405,-164.774648,0.000000
16.225405,-149.549297,0.000000
16.225405,-134.323945,0.000000
16.225405,-119.098593,0.000000
16.225405,-103.873241,0.000024
16.225405,-88.647890,0.000475
16.225405,-73.422538,0.004190
16.225405,-58.197186,0.027793
16.225405,-42.971835,0.136015
16.225405,-42.537776,0.141550
16.225405,-42.103717,0.147263
16.225405,-41.669658,0.153155
16.225405,-41.235599,0.159230
16.225405,-40.801540,0.165491
16.225405,-40.367481,0.171939
16.225405,-39.933422,0.178579
16.225405,-39.499363,0.185413
16.225405,-39.065304,0.192443
16.225405,-38.631245,0.199671
16.225405,-38.197186,0.207098
16.225405,-37.763127,0.214726
16.225405,-37.329068,0.222556
16.225405,-36.895010,0.230591
16.225405,-36.460951,0.238830
16.225405,-36.026892,0.247276
16.225405,-35.592833,0.255931
16.225405,-35.158774,0.264793
16.225405,-34.724715,0.273862
16.225405,-34.290656,0.283138
16.225405,-33.856597,0.292620
16.225405,-33.422538,0.302308
16.225405,-32.988479,0.312200
16.225405,-32.554420,0.322296
16.225405,-32.120361,0.332596
16.225405,-31.686302,0.343097
16.225405,-31.252243,0.353796
16.225405,-30.818184,0.364689
16.225405,-30.384125,0.375773
16.225405,-29.950067,0.387045
16.225405,-29.516008,0.398500
16.225405,-29.081949,0.410137
16.225405,-28.647890,0.421951
16.225405,-28.213831,0.433937
16.225405,-27.779772,0.446090
16.225405,-27.345713,0.458402
16.225405,-26.911654,0.470866
16.225405,-26.477595,0.483477
16.225405,-26.043536,0.496227
16.225405,-25.609477,0.509110
16.225405,-25.175418,0.522119
16.225405,-24.741359,0.535246
16.225405,-24.307300,0.548483
16.225405,-23.873241,0.561819
16.225405,-23.439183,0.575244
16.225405,-23.005124,0.588749
16.225405,-22.571065,0.602323
16.225405,-22.137006,0.615956
16.225405,-21.702947,0.629639
16.225405,-21.268888,0.643360
16.225405,-20.834829,0.657110
16.225405,-20.400770,0.670874
16.225405,-19.966711,0.684640
16.225405,-19.532652,0.698395
16.225405,-19.098593,0.712127
16.225405,-18.664534,0.725823
16.225405,-18.230475,0.739470
16.225405,-17.796416,0.753056
16.225405,-17.362357,0.766567
16.225405,-16.928298,0.779989
16.225405,-16.494240,0.793308
16.225405,-16.060181,0.806509
16.225405,-15.626122,0.819579
16.225405,-15.192063,0.832503
16.225405,-14.758004,0.845267
16.225405,-14.323945,0.857856
16.225405,-13.889886,0.870257
16.225405,-13.455827,0.882455
16.225405,-13.021768,0.894437
16.225405,-12.587709,0.906189
16.225405,-12.153650,0.917696
16.225405,-11.719591,0.928944
16.225405,-11.285532,0.939919
16.225405,-10.851473,0.950608
16.225405,-10.417414,0.960996
16.225405,-9.983356,0.971072
16.225405,-9.549297,0.980822
16.225405,-9.115238,0.990236
16.225405,-8.681179,0.999301
16.225405,-8.247120,1.008005
16.225405,-7.813061,1.016337
16.225405,-7.379002,1.024285
16.225405,-6.944943,1.031836
16.225405,-6.510884,1.038981
16.225405,-6.076825,1.045712
16.225405,-5.642766,1.052021
16.225405,-5.208707,1.057901
16.225405,-4.774648,1.063342
16.225405,-4.340589,1.068337
16.225405,-3.906530,1.072878
16.225405,-3.472471,1.076957
16.225405,-3.038413,1.080567
16.225405,-2.604354,1.083707
16.225405,-2.170295,1.086372
16.225405,-1.736236,1.088560
16.225405,-1.302177,1.090268
16.225405,-0.868118,1.091493
16.225405,-0.434059,1.092233
16.225405,0.000000,1.092485
16.225405,0.434059,1.092247
16.225405,0.868118,1.091520
16.225405,1.302177,1.090308
16.225405,1.736236,1.088613
16.225405,2.170295,1.086438
16.225405,2.604354,1.083786
16.225405,3.038413,1.080660
16.225405,3.472471,1.077063
16.225405,3.906530,1.072998
16.225405,4.340589,1.068470
16.225405,4.774648,1.063488
16.225405,5.208707,1.058061
16.225405,5.642766,1.052195
16.225405,6.076825,1.045900
16.225405,6.510884,1.039182
16.225405,6.944943,1.032051
16.225405,7.379002,1.024513
16.225405,7.813061,1.016579
16.225405,8.247120,1.008261
16.225405,8.681179,0.999571
16.225405,9.115238,0.990519
16.225405,9.549297,0.981120
16.225405,9.983356,0.971383
16.225405,10.417414,0.961322
16.225405,10.851473,0.950947
16.225405,11.285532,0.940272
16.225405,11.719591,0.929311
16.225405,12.153650,0.918077
16.225405,12.587709,0.906584
16.225405,13.021768,0.894846
16.225405,13.455827,0.882878
16.225405,13.889886,0.870693
16.225405,14.323945,0.858306
16.225405,14.758004,0.845731
16.225405,15.192063,0.832981
16.225405,15.626122,0.820070
16.225405,16.060181,0.807014
16.225405,16.494240,0.793827
16.225405,16.928298,0.780521
16.225405,17.362357,0.767113
16.225405,17.796416,0.753615
16.225405,18.230475,0.740042
16.225405,18.664534,0.726407
16.225405,19.098593,0.712724
16.225405,19.532652,0.699005
16.225405,19.966711,0.685261
16.225405,20.400770,0.671507
16.225405,20.834829,0.657755
16.225405,21.268888,0.644017
16.225405,21.702947,0.630306
16.225405,22.137006,0.616634
16.225405,22.571065,0.603012
16.225405,23.005124,0.589448
16.225405,23.439183,0.575953
16.225405,23.873241,0.562537
16.225405,24.307300,0.549210
16.225405,24.741359,0.535981
16.225405,25.175418,0.522862
16.225405,25.609477,0.509860
16.225405,26.043536,0.496984
16.225405,26.477595,0.484240
16.225405,26.911654,0.471636
16.225405,27.345713,0.459176
16.225405,27.779772,0.446869
16.225405,28.213831,0.434721
16.225405,28.647890,0.422738
16.225405,29.081949,0.410928
16.225405,29.516008,0.399294
16.225405,29.950067,0.387840
16.225405,30.384125,0.376570
16.225405,30.818184,0.365486
16.225405,31.252243,0.354594
16.225405,31.686302,0.343895
16.225405,32.120361,0.333393
16.225405,32.554420,0.323092
16.225405,32.988479,0.312993
16.225405,33.422538,0.303099
16.225405,33.856597,0.293408
16.225405,34.290656,0.283923
16.225405,34.724715,0.274643
16.225405,35.158774,0.265569
16.225405,35.592833,0.256702
16.225405,36.026892,0.248042
16.225405,36.460951,0.239589
16.225405,36.895010,0.231343
16.225405,37.329068,0.223302
16.225405,37.763127,0.215464
16.225405,38.197186,0.207828
16.225405,38.631245,0.200392
16.225405,39.065304,0.193155
16.225405,39.499363,0.186116
16.225405,39.933422,0.179273
16.225405,40.367481,0.172623
16.225405,40.801540,0.166164
16.225405,41.235599,0.159893
16.225405,41.669658,0.153807
16.225405,42.103717,0.147903
16.225405,42.537776,0.142179
16.225405,42.971835,0.136632
16.225405,58.197186,0.027986
16.225405,73.422538,0.004191
16.225405,88.647890,0.000457
16.225405,103.873241,0.000019
16.225405,119.098593,0.000000
16.225405,134.323945,0.000000
16.225405,149.549297,0.000000
16.225405,164.774648,0.000000
16.225405,180.000000,0.000000
18.927973,-180.000000,0.000000
18.927973,-164.774648,0.000000
18.927973,-149.549297,0.000000
18.927973,-134.323945,0.000000
18.927973,-119.098593,0.000000
18.927973,-103.873241,0.000000
18.927973,-88.647890,0.000139
18.927973,-73.422538,0.002016
18.927973,-58.197186,0.017723
18.927973,-42.971835,0.108375
18.927973,-42.537776,0.113420
18.927973,-42.103717,0.118655
18.927973,-41.669658,0.124086
18.927973,-41.235599,0.129716
18.927973,-40.801540,0.135550
18.927973,-40.367481,0.141593
18.927973,-39.933422,0.147848
18.927973,-39.499363,0.154321
18.927973,-39.065304,0.161015
18.927973,-38.631245,0.167934
18.927973,-38.197186,0.175081
18.927973,-37.763127,0.182459
18.927973,-37.329068,0.190072
18.927973,-36.895010,0.197924
18.927973,-36.460951,0.206016
18.927973,-36.026892,0.214353
18.927973,-35.592833,0.222938
18.927973,-35.158774,0.231772
18.927973,-34.724715,0.240857
18.927973,-34.290656,0.250193
18.927973,-33.856597,0.259782
18.927973,-33.422538,0.269624
18.927973,-32.988479,0.279721
18.927973,-32.554420,0.290075
18.927973,-32.120361,0.300685
18.927973,-31.686302,0.311551
18.927973,-31.252243,0.322672
18.927973,-30.818184,0.334043
18.927973,-30.384125,0.345665
18.927973,-29.950067,0.357533
18.927973,-29.516008,0.369646
18.927973,-29.081949,0.382002
18.927973,-28.647890,0.394598
